10 300 3000
6 293 0.0414604 0.150732
6 292 -0.0728872 -1.49444
6 291 0.520347 -0.876515
6 290 -0.620864 -0.153084
6 289 -0.200159 -0.349808
6 288 -0.667836 -0.458702
6 287 0.0862766 -0.461766
6 286 -0.186917 0.0522259
6 285 -0.255426 -0.347889
6 284 -0.158968 -0.110487
6 283 0.031675 -0.263044
6 282 -0.34937 -0.58944
6 281 -0.550349 0.642221
6 280 0.265492 -0.877129
6 279 -0.778362 0.211711
6 278 -0.260303 -0.56787
6 277 -0.344761 -0.16259
6 276 0.039896 -0.917221
6 275 -0.25285 -0.571639
6 274 0.549428 0.0915315
6 273 0.0395645 -0.758075
6 272 0.768627 -0.0310686
6 271 -0.0400161 -0.57007
6 270 0.361936 -1.32698
6 269 -0.0901939 -0.553734
6 268 0.0451242 0.0861437
6 267 -0.151742 -0.420354
6 266 -1.13335 -0.977879
6 265 0.0298169 0.0681322
6 264 0.753475 0.212722
6 263 0.0504888 -0.737434
6 262 -0.0820181 -0.645721
6 261 -0.881412 -0.520414
6 260 -0.380031 -0.536667
6 259 -1.00741 -0.864128
6 258 0.654656 -0.929623
6 257 0.304992 0.210424
6 256 0.213447 -0.832828
6 255 -0.72638 -0.817304
6 254 -0.259454 -0.265769
6 253 0.0702897 -0.142345
6 252 0.132704 -0.564451
6 251 -1.28694 -1.23042
6 250 0.104529 -0.650403
6 249 -0.291644 -0.793558
6 248 -0.632684 -0.606324
6 247 0.256327 -0.00562663
6 246 -0.479362 -0.847248
6 245 0.183968 -0.804109
6 244 0.0379804 0.0411719
6 243 -0.307703 -0.386998
6 242 -0.201196 -0.796078
6 241 0.557182 0.0964819
6 240 0.572737 -0.0907723
6 239 0.780309 -0.174643
6 238 -0.567099 -0.830136
6 237 -0.727122 -0.518499
6 236 -0.453565 -0.0119031
6 235 -0.469141 -0.550456
6 234 0.45157 0.00113858
6 233 0.396529 0.0251319
6 232 -0.634258 0.0815107
6 231 -0.878934 -0.759621
6 230 -0.263119 0.0618445
6 229 -0.276707 -0.157167
6 228 -0.131716 0.020757
6 227 0.476802 -0.349035
6 226 0.51956 -0.434398
6 225 -0.490764 -0.15214
6 224 -0.394226 -0.0377715
6 223 0.306747 -0.669045
6 222 0.0806334 0.277124
6 221 -0.462055 -0.312821
6 220 0.250542 -0.881142
6 219 -0.0179414 -0.820942
6 218 -0.19045 -0.686426
6 217 -0.551984 0.0368679
6 216 -0.304623 0.320101
6 215 0.118961 -1.34693
6 214 0.321702 0.203081
6 213 -0.454608 -0.00450903
6 212 -0.718449 -0.668145
6 211 -0.556498 -0.00613302
6 210 0.343604 -0.839556
6 209 0.631476 -0.477798
6 208 -0.532809 -0.565516
6 207 -0.0584917 0.234631
6 206 0.423843 0.306696
6 205 0.0590615 -0.599827
6 204 0.48567 -1.02305
6 203 -0.29544 -0.0820048
6 202 0.563662 0.2248
6 201 -0.597424 -0.64961
6 200 0.535961 0.0275458
6 199 -0.357251 0.384086
6 96 -0.606511 -0.107991
6 95 -0.158671 -0.373695
6 94 0.435451 -1.01214
6 93 0.681902 0.113874
6 92 0.558505 -1.06807
6 91 -0.590149 -0.0153677
6 90 0.0178935 -0.444897
6 89 -0.126972 0.365181
6 88 -0.198634 0.308905
6 87 0.280442 -1.17243
6 86 -0.630284 -0.77299
6 85 0.0363577 -0.124888
6 84 0.110596 -0.0840018
6 83 0.644194 -1.19801
6 82 0.733641 -0.042386
6 81 0.386371 -0.616053
6 80 -0.0326223 -0.680748
6 79 -0.45287 0.0186483
6 78 -0.224845 -0.478527
6 77 0.012596 -0.0413775
6 76 -0.636429 -0.437105
6 75 -0.0831534 0.0036104
6 74 -0.388549 -0.552923
6 73 0.0330348 -0.959899
6 72 -0.117058 -0.946941
6 71 -0.509981 -0.39429
6 70 -0.17909 0.396875
6 69 -0.654292 -0.759518
6 68 -0.541122 -0.653905
6 67 0.0860903 -0.18645
6 66 -0.986316 -0.26526
6 65 -0.382147 -0.0511354
6 64 -0.112572 -0.762417
6 63 -0.0415771 -0.0497178
6 62 -0.0311655 0.157842
6 61 0.303261 -0.273951
6 60 0.0591301 -0.151251
6 59 0.340392 0.0888383
6 58 -0.131804 -0.63617
6 57 -0.121514 -0.570345
6 56 -0.0599504 0.476536
6 55 -0.0497566 -0.0527885
6 54 -0.374682 -0.322123
6 53 -0.882302 -0.935809
6 52 0.281554 -0.379851
6 51 -0.525549 -0.429031
6 50 0.308854 -0.609224
6 49 0.620031 -1.40642
6 48 0.471044 0.102543
6 47 0.165821 -0.205993
6 22 -0.217846 -0.0977537
6 21 -0.411056 0.202877
6 20 0.34363 -0.541743
6 19 -0.479155 0.0294696
6 18 0.0517067 -0.131497
6 17 -0.490148 -0.252582
6 16 -0.424971 -0.494092
6 15 0.179787 0.206005
6 14 -0.331127 0.336454
6 13 0.113379 -0.122784
6 12 0.0308193 -0.693421
6 11 -0.660392 -0.00200808
6 4 0.43568 0.122219
6 3 -0.380943 -0.220133
6 2 -0.190483 -0.942804
6 0 -0.608957 -0.40949
6 1 -0.688065 0.486533
6 5 -0.568745 -0.0832798
6 6 -0.419472 0.0589069
6 7 0.690585 0.0834108
6 8 -0.532414 -0.192489
6 9 -0.37712 0.377211
6 10 0.180431 -0.490547
6 23 -0.699688 -0.155942
6 24 -0.948625 -0.466618
6 25 -0.160138 0.0336124
6 26 0.387736 -0.832564
6 27 0.448578 0.0831592
6 28 0.443101 0.134086
6 29 -0.473686 -0.560074
6 30 0.022229 -0.797974
6 31 -0.00167456 -0.331897
6 32 0.165077 -0.0968838
6 33 -0.301131 0.360023
6 34 0.0650905 -0.419939
6 35 -0.792043 -0.751217
6 36 -0.383062 -0.748138
6 37 -0.547298 -0.218266
6 38 0.174656 -0.139843
6 39 -0.753463 0.144375
6 40 -0.690378 0.099194
6 41 0.371515 -0.0653424
6 42 -0.134254 -0.621484
6 43 0.324978 -1.58232
6 44 0.430012 0.391126
6 45 -0.484632 -0.36916
6 46 -0.731464 -0.81872
6 97 -0.751544 -1.2613
6 98 0.280794 -0.0626326
6 99 -0.249011 -0.334752
6 100 0.412308 -0.168068
6 101 0.732954 0.166424
6 102 -0.222323 -1.02077
6 103 0.249637 -0.549765
6 104 0.0294821 -0.44864
6 105 0.317354 -0.698733
6 106 0.611872 0.0432769
6 107 0.666801 0.112364
6 108 0.039089 0.106185
6 109 -0.716106 0.285354
6 110 -0.485186 -0.922206
6 111 0.0761396 -0.843067
6 112 0.453382 -0.955326
6 113 -0.0552232 -0.607424
6 114 0.2224 -0.691047
6 115 0.0534599 -0.62848
6 116 0.739874 -0.660989
6 117 -0.132828 0.311065
6 118 -0.197232 -0.760336
6 119 -0.286959 0.167511
6 120 0.21035 -1.19701
6 121 -0.55293 0.524131
6 122 -0.425586 -0.652019
6 123 0.252463 -1.51625
6 124 -0.417945 -0.0899804
6 125 0.621791 -1.02591
6 126 -0.446774 -0.683343
6 127 -0.195502 -0.586747
6 128 0.52624 0.100708
6 129 0.0296519 -0.190216
6 130 -0.327447 -0.653468
6 131 0.227038 -0.448452
6 132 0.15642 -0.548016
6 133 -0.134116 -0.531347
6 134 -0.343934 0.375463
6 135 -0.971603 -1.22278
6 136 -0.761843 -0.191369
6 137 -0.101071 -0.906113
6 138 -0.259598 -0.774151
6 139 -0.0161057 -1.14122
6 140 -1.01746 -0.0756142
6 141 0.543907 0.0919329
6 142 -0.00164388 -0.459503
6 143 0.445359 -0.512909
6 144 -0.00860946 0.533445
6 145 0.114025 -1.52039
6 146 -0.525502 -0.372823
6 147 -0.481471 -0.776268
6 148 -0.175515 -1.02916
6 149 -0.639027 0.427319
6 150 -0.119292 -0.849496
6 151 0.318712 -0.0789389
6 152 0.12707 -0.543638
6 153 0.150837 -0.736943
6 154 -0.0885232 -0.162763
6 155 -0.413204 0.0673669
6 156 -0.483943 -0.944817
6 157 -0.109461 -0.763083
6 158 -0.0688539 -0.735863
6 159 -0.161004 0.0782547
6 160 -0.208562 -1.40481
6 161 0.212966 -1.07875
6 162 -0.467354 -0.158634
6 163 0.671195 -0.0533954
6 164 -0.285467 -0.237888
6 165 -0.510683 0.31433
6 166 -0.396016 -0.565585
6 167 0.0286665 -0.430936
6 168 -0.557204 -0.907853
6 169 -0.0979321 -0.957536
6 170 -0.0209079 -0.955988
6 171 0.30844 -1.10456
6 172 0.000629386 -0.0539247
6 173 -0.0140999 -1.20539
6 174 -0.374373 -0.181899
6 175 -0.0930417 -0.485053
6 176 0.280459 -0.611371
6 177 -0.180696 -0.00424527
6 178 -0.297026 -0.945177
6 179 -0.118809 -0.764438
6 180 -0.519795 -0.093069
6 181 0.303894 -0.387862
6 182 -0.416551 -0.871559
6 183 0.0300414 -1.06986
6 184 0.706301 -0.445998
6 185 -0.606191 -0.479979
6 186 0.716597 0.322695
6 187 0.504467 -0.961015
6 188 -0.625664 -0.328716
6 189 -0.297492 0.0923487
6 190 -0.015188 -0.553806
6 191 0.133383 -0.172558
6 192 0.62137 -0.63897
6 193 -0.531595 -0.433933
6 194 -0.41726 -0.208815
6 195 -0.313388 -0.756872
6 196 0.183465 -0.955795
6 197 0.393779 0.179789
6 198 -0.168421 -0.98012
7 299 -0.416018 0.111532
7 298 0.707511 -0.550551
7 297 -0.82463 -0.479389
7 296 -0.184096 -0.756532
7 295 -0.182561 -0.7611
7 294 -0.606636 -0.238419
7 293 0.0487252 0.0934403
7 292 -0.139737 -1.60117
7 291 0.491611 -0.960207
7 290 -0.634564 -0.18162
7 289 -0.217983 -0.41381
7 288 -0.692566 -0.48225
7 287 0.0693527 -0.514638
7 286 -0.188952 0.0141358
7 285 -0.272297 -0.396234
7 284 -0.165467 -0.145087
7 283 0.0182913 -0.345535
7 282 -0.380891 -0.652643
7 281 -0.535364 0.590778
7 280 0.232609 -0.938875
7 279 -0.78332 0.166953
7 278 -0.284596 -0.608941
7 277 -0.356324 -0.202532
7 276 0.00310259 -1.00552
7 275 -0.281361 -0.613757
7 274 0.555421 0.0233655
7 273 0.00702663 -0.824877
7 272 0.780744 -0.142171
7 271 -0.0624295 -0.621957
7 270 0.312961 -1.4484
7 269 -0.115486 -0.59719
7 268 0.0479769 0.0292258
7 267 -0.174034 -0.504237
7 266 -1.19348 -1.0255
7 265 0.0323822 0.0201572
7 264 0.773542 0.127175
7 263 0.0220468 -0.820255
7 262 -0.109267 -0.710236
7 261 -0.917702 -0.575401
7 260 -0.404265 -0.568236
7 259 -1.05724 -0.907027
7 258 0.626929 -1.03763
7 257 0.311988 0.150106
7 256 0.183868 -0.901621
7 255 -0.769647 -0.861759
7 254 -0.276259 -0.322815
7 253 0.0653703 -0.192424
7 252 0.110531 -0.642813
7 251 -1.36076 -1.28861
7 250 0.0766639 -0.711707
7 249 -0.326752 -0.834389
7 248 -0.663931 -0.645327
7 247 0.257446 -0.066177
7 246 -0.521514 -0.908112
7 245 0.153448 -0.869683
7 244 0.0384102 -0.00515722
7 243 -0.329667 -0.426773
7 242 -0.236315 -0.858743
7 241 0.565183 0.0340581
7 240 0.572822 -0.176859
7 239 0.781789 -0.268752
7 238 -0.610229 -0.88326
7 237 -0.758943 -0.569871
7 236 -0.45894 -0.0432136
7 235 -0.496952 -0.595455
7 234 0.454959 -0.0633361
7 233 0.400667 -0.0357506
7 232 -0.642787 0.0440803
7 231 -0.922791 -0.799476
7 230 -0.265208 0.0213279
7 229 -0.285528 -0.191573
7 228 -0.131771 -0.0252916
7 227 0.466393 -0.412052
7 226 0.508814 -0.541757
7 225 -0.500083 -0.178113
7 224 -0.398302 -0.0670566
7 223 0.281305 -0.734951
7 222 0.0917955 0.216118
7 221 -0.484082 -0.346357
7 220 0.21329 -0.953993
7 219 -0.0512134 -0.896535
7 218 -0.220043 -0.755856
7 217 -0.557967 0.00451591
7 216 -0.294322 0.291133
7 215 0.0648424 -1.45928
7 214 0.331008 0.149541
7 213 -0.458259 -0.0402905
7 212 -0.755599 -0.704966
7 211 -0.567352 -0.0743432
7 210 0.313794 -0.91571
7 209 0.62042 -0.571249
7 208 -0.560238 -0.594095
7 207 -0.0527713 0.183436
7 206 0.440396 0.229359
7 205 0.0358996 -0.661222
7 204 0.448528 -1.12218
7 203 -0.30033 -0.117316
7 202 0.579389 0.137099
7 201 -0.6329 -0.684877
7 200 0.542177 -0.0570491
7 199 -0.346996 0.344484
7 96 -0.617835 -0.145872
7 95 -0.17449 -0.423436
7 94 0.398127 -1.10054
7 93 0.696548 0.00298809
7 92 0.522949 -1.17961
7 91 -0.598325 -0.0451487
7 90 -0.00199837 -0.525362
7 89 -0.114825 0.313377
7 88 -0.190412 0.262417
7 87 0.237709 -1.27283
7 86 -0.671098 -0.826244
7 85 0.0302117 -0.174181
7 84 0.107821 -0.142296
7 83 0.603504 -1.30979
7 82 0.741938 -0.130748
7 81 0.366381 -0.71131
7 80 -0.0600796 -0.727197
7 79 -0.460255 -0.00619326
7 78 -0.246564 -0.52666
7 77 0.0104092 -0.0908848
7 76 -0.663431 -0.476523
7 75 -0.084748 -0.0811985
7 74 -0.415342 -0.590097
7 73 -0.00728793 -1.03645
7 72 -0.156653 -1.00899
7 71 -0.533142 -0.423029
7 70 -0.16749 0.345988
7 69 -0.693874 -0.788934
7 68 -0.571365 -0.683758
7 67 0.0777902 -0.234141
7 66 -1.0173 -0.311848
7 65 -0.389176 -0.077293
7 64 -0.14738 -0.808353
7 63 -0.0443774 -0.0933889
7 62 -0.0261048 0.0886714
7 61 0.292548 -0.334514
7 60 0.052834 -0.204192
7 59 0.345925 0.0324093
7 58 -0.161366 -0.719957
7 57 -0.147009 -0.620418
7 56 -0.0428498 0.407413
7 55 -0.0532329 -0.0993279
7 54 -0.395495 -0.380404
7 53 -0.93328 -0.973859
7 52 0.266788 -0.440795
7 51 -0.550074 -0.483837
7 50 0.285179 -0.713506
7 49 0.575123 -1.52752
7 48 0.478951 0.0387765
7 47 0.160812 -0.288585
7 22 -0.224349 -0.137601
7 21 -0.410717 0.155357
7 20 0.325622 -0.611708
7 19 -0.483832 0.0044324
7 18 0.0463848 -0.18697
7 17 -0.504477 -0.290168
7 16 -0.448524 -0.525041
7 15 0.187734 0.156342
7 14 -0.319445 0.307318
7 13 0.109038 -0.183651
7 12 0.00196507 -0.743374
7 11 -0.674355 -0.0644307
7 4 0.445723 0.0435453
7 3 -0.392991 -0.254952
7 2 -0.230335 -1.00099
7 0 -0.638072 -0.469393
7 1 -0.679449 0.445206
7 5 -0.584032 -0.143725
7 6 -0.421688 0.0232605
7 7 0.697835 0.00270375
7 8 -0.548437 -0.232871
7 9 -0.367122 0.349529
7 10 0.163796 -0.543631
7 23 -0.717805 -0.206603
7 24 -0.981521 -0.514772
7 25 -0.161371 -0.0204239
7 26 0.356874 -0.907244
7 27 0.454283 -0.00224342
7 28 0.449719 0.0635536
7 29 -0.501879 -0.602047
7 30 -0.0111071 -0.904403
7 31 -0.016824 -0.406803
7 32 0.16185 -0.149862
7 33 -0.291816 0.326484
7 34 0.0481684 -0.476612
7 35 -0.830215 -0.784575
7 36 -0.422422 -0.822044
7 37 -0.559637 -0.245322
7 38 0.170962 -0.213461
7 39 -0.760282 0.0995133
7 40 -0.696977 0.0626923
7 41 0.37267 -0.16379
7 42 -0.164355 -0.667268
7 43 0.266773 -1.71081
7 44 0.44956 0.304878
7 45 -0.503998 -0.413656
7 46 -0.775262 -0.854112
7 97 -0.814587 -1.32816
7 98 0.280716 -0.116686
7 99 -0.264483 -0.38497
7 100 0.407837 -0.238137
7 101 0.746704 0.0904366
7 102 -0.270945 -1.08353
7 103 0.231256 -0.615632
7 104 0.0072281 -0.518547
7 105 0.292467 -0.769091
7 106 0.618497 -0.029017
7 107 0.678253 0.0283255
7 108 0.0442082 0.0566015
7 109 -0.720453 0.244164
7 110 -0.528133 -0.973016
7 111 0.0423788 -0.925554
7 112 0.421741 -1.06524
7 113 -0.0822824 -0.654852
7 114 0.194978 -0.750432
7 115 0.0258951 -0.70205
7 116 0.723405 -0.783989
7 117 -0.12224 0.267533
7 118 -0.231422 -0.816586
7 119 -0.285554 0.125712
7 120 0.163326 -1.31322
7 121 -0.542598 0.48561
7 122 -0.459729 -0.725333
7 123 0.194573 -1.63538
7 124 -0.426565 -0.128112
7 125 0.590249 -1.13034
7 126 -0.482285 -0.744382
7 127 -0.223017 -0.662229
7 128 0.534589 0.0367255
7 129 0.0218095 -0.267467
7 130 -0.356464 -0.688267
7 131 0.209118 -0.528993
7 132 0.13649 -0.613774
7 133 -0.159288 -0.612017
7 134 -0.332404 0.345963
7 135 -1.037 -1.28268
7 136 -0.780291 -0.230252
7 137 -0.138284 -0.962401
7 138 -0.294776 -0.817208
7 139 -0.0620622 -1.25432
7 140 -1.03859 -0.120032
7 141 0.551224 0.027711
7 142 -0.0201022 -0.526908
7 143 0.428592 -0.582735
7 144 0.01276 0.453208
7 145 0.052871 -1.64565
7 146 -0.548892 -0.409193
7 147 -0.517115 -0.811676
7 148 -0.218839 -1.10674
7 149 -0.631083 0.391098
7 150 -0.159819 -0.947217
7 151 0.320578 -0.151149
7 152 0.107601 -0.595874
7 153 0.121686 -0.798309
7 154 -0.097861 -0.204533
7 155 -0.414117 0.0304952
7 156 -0.531509 -1.00783
7 157 -0.142357 -0.835207
7 158 -0.098187 -0.793097
7 159 -0.161617 0.041445
7 160 -0.26841 -1.4989
7 161 0.171184 -1.16248
7 162 -0.479963 -0.185329
7 163 0.676478 -0.132296
7 164 -0.297994 -0.281949
7 165 -0.501722 0.284933
7 166 -0.425417 -0.635481
7 167 0.00997421 -0.51689
7 168 -0.604014 -0.987273
7 169 -0.136645 -1.0286
7 170 -0.0579551 -1.01973
7 171 0.26656 -1.18643
7 172 -0.00463022 -0.132829
7 173 -0.0632155 -1.29501
7 174 -0.387498 -0.21786
7 175 -0.114274 -0.554752
7 176 0.256941 -0.676593
7 177 -0.184055 -0.0372553
7 178 -0.339497 -0.998055
7 179 -0.152807 -0.825292
7 180 -0.528546 -0.113698
7 181 0.292239 -0.449773
7 182 -0.45876 -0.936237
7 183 -0.0113483 -1.16708
7 184 0.697745 -0.550868
7 185 -0.631152 -0.503565
7 186 0.73797 0.223689
7 187 0.471032 -1.04788
7 188 -0.644706 -0.353341
7 189 -0.297458 0.0535249
7 190 -0.0391298 -0.599658
7 191 0.127074 -0.268473
7 192 0.606133 -0.76313
7 193 -0.556555 -0.501756
7 194 -0.430548 -0.239932
7 195 -0.346353 -0.822392
7 196 0.147531 -1.02506
7 197 0.406476 0.0884355
7 198 -0.208393 -1.04124
8 299 -0.420025 0.0538035
8 298 0.69141 -0.654008
8 297 -0.861524 -0.530582
8 296 -0.215809 -0.812325
8 295 -0.215747 -0.819788
8 294 -0.624321 -0.270746
8 293 0.0514136 0.033227
8 292 -0.204088 -1.70935
8 291 0.458563 -1.04867
8 290 -0.6492 -0.20505
8 289 -0.23774 -0.479105
8 288 -0.7179 -0.504078
8 287 0.0469558 -0.571206
8 286 -0.190857 -0.0285595
8 285 -0.292017 -0.448436
8 284 -0.174254 -0.184345
8 283 0.00590665 -0.431442
8 282 -0.411701 -0.71259
8 281 -0.522224 0.533285
8 280 0.196942 -0.997793
8 279 -0.790312 0.121187
8 278 -0.313106 -0.649934
8 277 -0.368351 -0.239583
8 276 -0.0369456 -1.09763
8 275 -0.306804 -0.656285
8 274 0.562258 -0.0494196
8 273 -0.0262988 -0.887951
8 272 0.785652 -0.257836
8 271 -0.0885572 -0.674666
8 270 0.261624 -1.5695
8 269 -0.140836 -0.642868
8 268 0.0469503 -0.025137
8 267 -0.196023 -0.591651
8 266 -1.25401 -1.0709
8 265 0.0324364 -0.027762
8 264 0.784285 0.0331576
8 263 -0.0139652 -0.900184
8 262 -0.138889 -0.777403
8 261 -0.958179 -0.630602
8 260 -0.43105 -0.599417
8 259 -1.10848 -0.947579
8 258 0.591996 -1.14783
8 257 0.319758 0.0876768
8 256 0.147584 -0.967284
8 255 -0.813752 -0.907458
8 254 -0.29564 -0.380906
8 253 0.0566876 -0.240801
8 252 0.0860724 -0.723851
8 251 -1.43704 -1.34296
8 250 0.0456162 -0.77391
8 249 -0.363298 -0.876129
8 248 -0.698805 -0.68396
8 247 0.255894 -0.127026
8 246 -0.567211 -0.969088
8 245 0.119991 -0.937313
8 244 0.0419281 -0.0512762
8 243 -0.351236 -0.463794
8 242 -0.273398 -0.923788
8 241 0.57022 -0.0322398
8 240 0.570154 -0.262875
8 239 0.777663 -0.368074
8 238 -0.65537 -0.938051
8 237 -0.795511 -0.623525
8 236 -0.465768 -0.0759625
8 235 -0.527539 -0.639407
8 234 0.455038 -0.128711
8 233 0.401613 -0.0982346
8 232 -0.648692 0.00608509
8 231 -0.968995 -0.841136
8 230 -0.267908 -0.0160614
8 229 -0.296633 -0.226006
8 228 -0.137423 -0.069655
8 227 0.452838 -0.477598
8 226 0.494891 -0.650781
8 225 -0.514361 -0.202769
8 224 -0.406515 -0.0948029
8 223 0.256065 -0.801771
8 222 0.0987903 0.151154
8 221 -0.501165 -0.377095
8 220 0.177333 -1.02924
8 219 -0.0890696 -0.972856
8 218 -0.253972 -0.823786
8 217 -0.564478 -0.0285367
8 216 -0.287263 0.265002
8 215 0.00920084 -1.56847
8 214 0.339541 0.0950169
8 213 -0.466696 -0.0787965
8 212 -0.79265 -0.737192
8 211 -0.58181 -0.142225
8 210 0.281073 -0.993186
8 209 0.60269 -0.668122
8 208 -0.591549 -0.619868
8 207 -0.0470111 0.133413
8 206 0.454426 0.148374
8 205 0.00726761 -0.721684
8 204 0.4104 -1.22643
8 203 -0.308637 -0.152808
8 202 0.591187 0.0452646
8 201 -0.666141 -0.723067
8 200 0.546115 -0.144677
8 199 -0.339848 0.303057
8 96 -0.634359 -0.183867
8 95 -0.195088 -0.471493
8 94 0.357446 -1.18729
8 93 0.706306 -0.109885
8 92 0.481172 -1.28978
8 91 -0.606708 -0.0755472
8 90 -0.0233478 -0.604015
8 89 -0.104247 0.263028
8 88 -0.179951 0.21721
8 87 0.189344 -1.3753
8 86 -0.714337 -0.880067
8 85 0.023112 -0.224235
8 84 0.100452 -0.203858
8 83 0.558779 -1.42594
8 82 0.74251 -0.220627
8 81 0.340488 -0.806494
8 80 -0.0902255 -0.771787
8 79 -0.46397 -0.0306724
8 78 -0.269234 -0.576183
8 77 0.00533385 -0.140323
8 76 -0.691513 -0.520418
8 75 -0.0920543 -0.164981
8 74 -0.443928 -0.627631
8 73 -0.052235 -1.11427
8 72 -0.199309 -1.07423
8 71 -0.554936 -0.448506
8 70 -0.154983 0.294644
8 69 -0.730885 -0.817655
8 68 -0.605777 -0.71257
8 67 0.0679768 -0.28096
8 66 -1.04905 -0.36306
8 65 -0.394885 -0.107239
8 64 -0.180321 -0.852857
8 63 -0.0485989 -0.139556
8 62 -0.023271 0.0161707
8 61 0.283831 -0.395744
8 60 0.0442441 -0.254114
8 59 0.34892 -0.0238661
8 58 -0.195175 -0.806262
8 57 -0.172074 -0.671866
8 56 -0.0281589 0.33261
8 55 -0.0589987 -0.149522
8 54 -0.416948 -0.437718
8 53 -0.983659 -1.01174
8 52 0.253828 -0.507195
8 51 -0.579499 -0.53817
8 50 0.262294 -0.825063
8 49 0.519027 -1.64658
8 48 0.482123 -0.0267889
8 47 0.148805 -0.372878
8 22 -0.232406 -0.176769
8 21 -0.413882 0.102512
8 20 0.303957 -0.68271
8 19 -0.488906 -0.0239392
8 18 0.0379148 -0.243673
8 17 -0.523117 -0.327512
8 16 -0.474659 -0.552316
8 15 0.195649 0.0979756
8 14 -0.312779 0.277311
8 13 0.101673 -0.244748
8 12 -0.0286869 -0.799213
8 11 -0.690695 -0.1319
8 4 0.453062 -0.0353296
8 3 -0.408595 -0.289449
8 2 -0.273792 -1.05375
8 0 -0.668474 -0.530194
8 1 -0.675064 0.403225
8 5 -0.603579 -0.207209
8 6 -0.427849 -0.0167906
8 7 0.704226 -0.0763586
8 8 -0.565345 -0.273242
8 9 -0.357393 0.320711
8 10 0.140795 -0.595996
8 23 -0.736433 -0.252061
8 24 -1.02164 -0.563747
8 25 -0.16665 -0.0761207
8 26 0.32443 -0.982099
8 27 0.460018 -0.0923476
8 28 0.45738 -0.0101015
8 29 -0.534306 -0.647535
8 30 -0.0503054 -1.01041
8 31 -0.0333371 -0.482584
8 32 0.156444 -0.205504
8 33 -0.280074 0.29509
8 34 0.0291571 -0.535387
8 35 -0.869795 -0.815118
8 36 -0.463525 -0.894206
8 37 -0.577637 -0.270757
8 38 0.16292 -0.290671
8 39 -0.771448 0.054537
8 40 -0.702854 0.0269116
8 41 0.371113 -0.263233
8 42 -0.190078 -0.710899
8 43 0.200019 -1.83737
8 44 0.469289 0.212918
8 45 -0.526904 -0.456009
8 46 -0.817879 -0.890079
8 97 -0.882456 -1.39419
8 98 0.276989 -0.174473
8 99 -0.283885 -0.431826
8 100 0.400136 -0.306935
8 101 0.753588 0.00993946
8 102 -0.315119 -1.14952
8 103 0.206994 -0.682133
8 104 -0.0154606 -0.587095
8 105 0.265291 -0.839213
8 106 0.620691 -0.102236
8 107 0.687156 -0.0578937
8 108 0.0439001 0.0078795
8 109 -0.721328 0.200684
8 110 -0.575642 -1.02116
8 111 0.00302844 -1.01078
8 112 0.381567 -1.17477
8 113 -0.108182 -0.698451
8 114 0.166327 -0.803608
8 115 -0.000380871 -0.775961
8 116 0.704114 -0.912428
8 117 -0.113304 0.222308
8 118 -0.267286 -0.871562
8 119 -0.283795 0.0789934
8 120 0.11131 -1.42638
8 121 -0.532501 0.443583
8 122 -0.495767 -0.80004
8 123 0.132219 -1.75868
8 124 -0.436609 -0.16881
8 125 0.548679 -1.23768
8 126 -0.519552 -0.810333
8 127 -0.257576 -0.741386
8 128 0.539674 -0.0262077
8 129 0.00882596 -0.350214
8 130 -0.388598 -0.72409
8 131 0.189524 -0.607529
8 132 0.111961 -0.676233
8 133 -0.186415 -0.696512
8 134 -0.322198 0.31776
8 135 -1.10651 -1.3403
8 136 -0.802747 -0.271446
8 137 -0.179048 -1.01899
8 138 -0.32891 -0.858744
8 139 -0.117155 -1.36296
8 140 -1.06407 -0.16939
8 141 0.557395 -0.0362464
8 142 -0.042741 -0.589304
8 143 0.406208 -0.65062
8 144 0.0296088 0.36906
8 145 -0.0118207 -1.77134
8 146 -0.571322 -0.449523
8 147 -0.555821 -0.849221
8 148 -0.269543 -1.18178
8 149 -0.623854 0.353282
8 150 -0.200977 -1.04602
8 151 0.315238 -0.227527
8 152 0.0814194 -0.648795
8 153 0.0901243 -0.860305
8 154 -0.105071 -0.244498
8 155 -0.419456 -0.00453885
8 156 -0.578589 -1.06891
8 157 -0.176942 -0.906353
8 158 -0.134591 -0.848814
8 159 -0.159682 0.00715217
8 160 -0.336373 -1.5901
8 161 0.126842 -1.24584
8 162 -0.48933 -0.208834
8 163 0.67683 -0.215725
8 164 -0.313909 -0.327071
8 165 -0.497603 0.255933
8 166 -0.460279 -0.704851
8 167 -0.0122424 -0.607823
8 168 -0.657962 -1.06823
8 169 -0.182486 -1.10042
8 170 -0.102821 -1.08751
8 171 0.222275 -1.26875
8 172 -0.010985 -0.213552
8 173 -0.117552 -1.38614
8 174 -0.399259 -0.254539
8 175 -0.138328 -0.622811
8 176 0.232487 -0.742077
8 177 -0.189245 -0.0757445
8 178 -0.384762 -1.05178
8 179 -0.187743 -0.883071
8 180 -0.539402 -0.135462
8 181 0.277437 -0.512761
8 182 -0.502332 -0.996392
8 183 -0.0610191 -1.26401
8 184 0.682269 -0.659686
8 185 -0.659163 -0.525901
8 186 0.755056 0.126313
8 187 0.432454 -1.13121
8 188 -0.66733 -0.376279
8 189 -0.30006 0.0125796
8 190 -0.0651773 -0.643973
8 191 0.115614 -0.364989
8 192 0.584693 -0.890238
8 193 -0.586586 -0.569916
8 194 -0.445099 -0.27162
